desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171108656_s.jpg,2022-08-16,제주시 애월읍 애월항 인근,[고양이] 한국 고양이,검회,2022(년생),0.2(Kg),제주-제주-2022-02999,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171108656.jpg,보호중,F,N,개체관리번호 22495 - 1개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171108332_s.jpg,2022-08-16,제주시 이도이동 신설로 2길5-14,[고양이] 샴,갈색,2020(년생),3(Kg),제주-제주-2022-02998,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171108332.jpg,종료(자연사),M,U,개체관리번호 22494,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171108948_s.jpg,2022-08-16,제주시 이도이동 신설로 2길5-14,[고양이] 샴,갈색,2020(년생),3(Kg),제주-제주-2022-02997,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171108948.jpg,보호중,M,N,개체관리번호 22493,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171108210_s.jpg,2022-08-16,제주시 이도이동 신설로 2길5-14,[고양이] 샴,갈색,2020(년생),3.2(Kg),제주-제주-2022-02996,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171108210.jpg,보호중,F,U,개체관리번호 22492,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008179[1]_s.jpg,2022-08-16,서귀포시 강정동 신서귀로51번길33,[고양이] 한국 고양이,갈색,2022(년생),0.5(Kg),제주-제주-2022-02995,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008179[1].jpg,보호중,F,N,개체관리번호 22490 - 2개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008887_s.jpg,2022-08-16,서귀포시 안덕면 서광초등학교,[고양이] 한국 고양이,삼색,2022(년생),1.7(Kg),제주-제주-2022-02994,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008887.jpg,보호중,F,N,개체관리번호 22489 - 4개월/왼쪽앞다리교상,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008263[2]_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2022(년생),0.3(Kg),제주-제주-2022-02993,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008263[2].jpg,보호중,M,N,개체관리번호 22488 - 1개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008935_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2022(년생),0.3(Kg),제주-제주-2022-02992,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008935.jpg,보호중,M,N,개체관리번호 22487 - 1개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008946_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2022(년생),0.3(Kg),제주-제주-2022-02991,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008946.jpg,보호중,F,N,개체관리번호 22486 - 1개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008552_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2022(년생),0.3(Kg),제주-제주-2022-02990,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008552.jpg,보호중,M,N,개체관리번호 22485 - 1개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008472_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2022(년생),2.6(Kg),제주-제주-2022-02989,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008472.jpg,보호중,F,N,개체관리번호 22484 - 8개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008469_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2022(년생),0.3(Kg),제주-제주-2022-02988,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008469.jpg,보호중,M,N,개체관리번호 22483 - 1개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008914_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2022(년생),0.3(Kg),제주-제주-2022-02987,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008914.jpg,보호중,M,N,개체관리번호 22482 - 1개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008410_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2022(년생),0.8(Kg),제주-제주-2022-02986,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008410.jpg,종료(자연사),F,N,개체관리번호 22481 -  3개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008406_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2022(년생),2.4(Kg),제주-제주-2022-02985,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008406.jpg,보호중,M,N,개체관리번호 22480 - 8개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008629_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2022(년생),2.4(Kg),제주-제주-2022-02984,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008629.jpg,종료(자연사),F,N,개체관리번호 22479 - 8개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008969_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2020(년생),3.8(Kg),제주-제주-2022-02983,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008969.jpg,보호중,M,Y,개체관리번호 22478,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008706_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2020(년생),3.7(Kg),제주-제주-2022-02982,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008706.jpg,보호중,F,U,개체관리번호 22477,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008261_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2019(년생),3.4(Kg),제주-제주-2022-02981,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008261.jpg,보호중,F,U,개체관리번호 22476,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008417_s.jpg,2022-08-16,제주시 이도이동 신선로2길 5-14,[고양이] 샴,갈회,2022(년생),0.7(Kg),제주-제주-2022-02980,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008417.jpg,종료(자연사),F,N,개체관리번호 22475 - 3개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008656_s.jpg,2022-08-16,제주시 조천읍 함덕대명콘도 정원,[고양이] 한국 고양이,흰갈,2022(년생),0.5(Kg),제주-제주-2022-02979,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008656.jpg,보호중,F,N,개체관리번호 22474 - 5개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008874_s.jpg,2022-08-16,제주시 조천읍 함덕대명콘도 정원,[고양이] 한국 고양이,흰갈,2022(년생),0.5(Kg),제주-제주-2022-02978,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008874.jpg,보호중,F,N,개체관리번호 22473 - 5개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008401_s.jpg,2022-08-16,제주시 조천읍 조천읍사무소,[개] 미니어쳐 핀셔,검갈,2014(년생),2.5(Kg),제주-제주-2022-02977,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008401.jpg,종료(반환),F,U,개체관리번호 2631 - 경계심,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008521_s.jpg,2022-08-16,제주시 한림읍 상명2길131,[개] 믹스견,검정,2022(년생),5.7(Kg),제주-제주-2022-02976,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008521.jpg,보호중,M,N,개체관리번호 2630 - 3개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008227_s.jpg,2022-08-16,제주시 한림읍 상명2길131,[개] 믹스견,흰색,2022(년생),4.5(Kg),제주-제주-2022-02975,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008227.jpg,보호중,M,N,개체관리번호 2629 - 3개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/20220817100865_s.jpg,2022-08-16,제주시 도련일동 도련남6길5인근,[개] 믹스견,갈색,2022(년생),7.4(Kg),제주-제주-2022-02974,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220817100865.jpg,보호중,F,N,개체관리번호 2628 - 10개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008393_s.jpg,2022-08-16,제주시 한림읍 상대리552,[개] 믹스견,갈색,2020(년생),10.5(Kg),제주-제주-2022-02973,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008393.jpg,보호중,F,U,개체관리번호 2627 - 낡은목줄,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008624_s.jpg,2022-08-16,제주시 애월읍 어림비로376,[개] 믹스견,갈검,2022(년생),5(Kg),제주-제주-2022-02972,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008624.jpg,보호중,F,N,개체관리번호 2626 - 4개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008297_s.jpg,2022-08-16,제주시 애월읍 어림비로376,[개] 믹스견,갈색,2020(년생),13(Kg),제주-제주-2022-02971,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008297.jpg,보호중,F,N,개체관리번호 2625,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008789_s.jpg,2022-08-16,제주시 봉개동 노루손이길24,[개] 믹스견,검정,2022(년생),5.2(Kg),제주-제주-2022-02970,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008789.jpg,보호중,F,N,개체관리번호 2624 - 4개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008684_s.jpg,2022-08-16,제주시 애월읍 어음리3309,[개] 믹스견,갈색,2022(년생),3.7(Kg),제주-제주-2022-02969,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008684.jpg,보호중,M,N,개체관리번호 2623 - 4개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008354_s.jpg,2022-08-16,제주시 애월읍 어음리3309,[개] 믹스견,갈색,2022(년생),2.6(Kg),제주-제주-2022-02968,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008354.jpg,보호중,F,N,개체관리번호 2622 - 4개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008381_s.jpg,2022-08-16,제주시 애월읍 어음리3309,[개] 믹스견,흰색,2022(년생),3.4(Kg),제주-제주-2022-02967,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008381.jpg,보호중,M,N,개체관리번호 2621 - 4개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
450650000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171008223_s.jpg,2022-08-16,제주시 애월읍 어음리3309,[개] 믹스견,흰색,2022(년생),4.8(Kg),제주-제주-2022-02966,2022-08-17,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171008223.jpg,보호중,M,N,개체관리번호 2620 - 4개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,,,,,
